,LKSPOMET_ATemp,LKSBAWQ_Sal,LKSBAWQ_Depth,LKSBAWQ_pH,LKSPOMET_TotPrcp,LKSBAWQ_Turb
5303,19.3,0.1,1.64,7.7,0.0,15
5304,18.7,0.1,1.67,7.6,0.0,13
5305,18.1,0.1,1.71,7.7,0.0,14
5306,18.2,0.1,1.73,7.7,0.0,13
5307,18.5,0.1,1.73,7.7,0.0,14
5308,18.3,0.1,1.72,7.6,0.0,13
5309,17.8,0.1,1.70,7.7,0.0,13
5310,17.0,0.1,1.69,7.6,0.0,15
5311,16.0,0.1,1.66,7.6,0.0,14
5312,15.3,0.1,1.71,7.6,0.0,14
5313,14.7,0.1,1.72,7.6,0.0,13
5314,14.8,0.1,1.71,7.6,0.0,14
5315,15.1,0.1,1.68,7.6,0.0,15
5316,15.2,0.1,1.65,7.6,0.0,14
5317,15.4,0.1,1.66,7.6,0.0,13
5318,15.5,0.1,1.68,7.6,0.0,13
5319,15.5,0.1,1.69,7.6,0.0,13
5320,15.3,0.1,1.72,7.6,0.0,13
5321,15.2,0.1,1.77,7.6,0.0,13
5322,15.4,0.1,1.76,7.6,0.0,13
5323,15.8,0.1,1.74,7.6,0.0,13
5324,16.0,0.1,1.71,7.6,0.0,13
5325,16.2,0.1,1.70,7.6,0.0,13
5326,16.4,0.1,1.67,7.6,0.0,14
5327,16.6,0.1,1.66,7.6,0.0,13
5328,16.6,0.1,1.67,7.6,0.0,15
5329,16.6,0.1,1.69,7.6,0.0,13
5330,16.6,0.1,1.68,7.6,0.0,13
5331,16.4,0.1,1.65,7.6,0.0,13
5332,16.2,0.1,1.64,7.6,0.0,14
5333,16.3,0.1,1.63,7.6,0.0,13
5334,16.3,0.1,1.61,7.6,0.0,14
5335,16.1,0.1,1.64,7.6,0.0,14
5336,15.6,0.1,1.66,7.6,0.0,14
5337,15.7,0.1,1.69,7.6,0.0,14
5338,16.0,0.1,1.68,7.6,0.0,13
5339,16.2,0.1,1.67,7.6,0.0,13
5340,16.4,0.1,1.66,7.6,0.0,13
5341,16.5,0.1,1.64,7.6,0.0,13
5342,16.7,0.1,1.61,7.6,0.0,12
5343,17.1,0.1,1.63,7.6,0.0,13
5344,17.4,0.1,1.65,7.6,0.0,13
5345,17.5,0.1,1.68,7.6,0.0,14
5346,17.5,0.1,1.68,7.6,0.0,17
5347,16.3,0.1,1.64,7.6,0.0,15
5348,16.7,0.1,1.65,7.6,0.0,14
5349,17.1,0.1,1.62,7.6,0.0,13
5350,17.0,0.1,1.67,7.6,0.0,13
5351,17.0,0.1,1.69,7.6,0.0,14
5352,17.5,0.1,1.73,7.6,0.0,13
5353,17.6,0.1,1.73,7.6,0.0,16
5354,17.7,0.1,1.70,7.6,0.0,13
5355,17.8,0.1,1.65,7.6,0.0,14
5356,17.5,0.1,1.66,7.6,0.0,14
5357,17.9,0.1,1.68,7.6,0.0,15
5358,17.8,0.1,1.67,7.6,0.0,14
5359,17.8,0.1,1.69,7.6,0.0,13
5360,18.0,0.1,1.68,7.6,0.0,15
5361,18.0,0.1,1.67,7.6,0.0,14
5362,18.1,0.1,1.70,7.6,0.0,14
5363,18.2,0.1,1.67,7.6,0.0,14
5364,18.3,0.1,1.70,7.6,0.0,14
5365,18.5,0.1,1.72,7.6,0.0,14
5366,18.4,0.1,1.74,7.6,0.0,13
5367,18.5,0.1,1.75,7.6,0.0,14
5368,19.3,0.1,1.75,7.6,0.0,14
5369,19.6,0.1,1.74,7.6,0.0,13
5370,19.7,0.1,1.71,7.6,0.0,13
5371,19.9,0.1,1.70,7.6,0.0,14
5372,19.6,0.1,1.70,7.6,0.0,14
5373,19.7,0.1,1.72,7.6,0.0,14
5374,19.9,0.1,1.74,7.6,0.0,13
5375,20.1,0.1,1.76,7.6,0.0,13
5376,20.4,0.1,1.74,7.6,0.0,14
5377,19.8,0.1,1.76,7.6,0.0,14
5378,20.7,0.1,1.76,7.6,0.0,14
5379,20.9,0.1,1.79,7.6,0.0,15
5380,20.4,0.1,1.77,7.6,0.0,15
5381,20.5,0.1,1.79,7.6,0.0,15
5382,20.1,0.1,1.78,7.6,0.0,16
5383,19.8,0.1,1.77,7.6,0.0,15
5384,19.8,0.1,1.76,7.6,0.0,16
5385,19.7,0.1,1.75,7.7,0.0,15
5386,19.5,0.1,1.75,7.7,0.0,14
5387,19.4,0.1,1.73,7.7,0.0,16
5388,19.8,0.1,1.73,7.7,0.0,15
5389,19.6,0.1,1.72,7.7,0.0,16
5390,19.3,0.1,1.71,7.7,0.0,21
5391,19.1,0.1,1.73,7.7,0.0,15
5392,18.9,0.1,1.72,7.7,0.0,16
5393,18.5,0.1,1.71,7.7,0.0,17
5394,18.3,0.1,1.69,7.7,0.0,15
5395,17.4,0.1,1.69,7.7,0.0,16
5396,17.4,0.1,1.70,7.7,0.0,15
5397,17.2,0.1,1.70,7.7,0.0,16
5398,16.9,0.1,1.72,7.7,0.0,15
5399,16.4,0.1,1.71,7.7,0.0,15
5400,15.7,0.1,1.72,7.7,0.0,14
5401,15.6,0.1,1.73,7.7,0.0,15
5402,15.4,0.1,1.74,7.7,0.0,15
5403,15.2,0.1,1.74,7.7,0.0,14
5404,14.7,0.1,1.74,7.7,0.0,14
5405,14.4,0.1,1.73,7.6,0.0,14
5406,14.4,0.1,1.74,7.6,0.0,15
5407,14.4,0.1,1.73,7.6,0.0,16
5408,15.0,0.1,1.72,7.6,0.0,15
5409,15.7,0.1,1.74,7.6,0.0,15
5410,16.1,0.1,1.77,7.6,0.0,14
5411,16.1,0.1,1.78,7.6,0.0,14
5412,15.6,0.1,1.78,7.6,0.0,14
5413,14.1,0.1,1.77,7.6,0.0,14
5414,13.9,0.1,1.76,7.6,0.0,14
5415,13.3,0.1,1.78,7.6,0.0,13
5416,12.8,0.1,1.78,7.6,0.0,14
5417,12.7,0.1,1.78,7.6,0.0,15
5418,12.5,0.1,1.76,7.6,0.0,14
5419,12.5,0.1,1.74,7.6,0.0,15
5420,12.1,0.1,1.73,7.6,0.0,14
5421,11.9,0.1,1.72,7.6,0.0,14
5422,11.5,0.1,1.74,7.6,0.0,15
5423,11.4,0.1,1.75,7.6,0.0,14
5424,11.3,0.1,1.74,7.6,0.0,14
5425,11.1,0.1,1.73,7.6,0.0,14
5426,10.7,0.1,1.74,7.6,0.0,14
5427,10.8,0.1,1.72,7.6,0.0,14
5428,10.8,0.1,1.72,7.6,0.0,13
5429,10.6,0.1,1.72,7.6,0.0,14
5430,10.2,0.1,1.71,7.6,0.0,12
5431,10.3,0.1,1.72,7.6,0.0,13
5432,10.4,0.1,1.70,7.6,0.0,13
5433,10.5,0.1,1.70,7.6,0.0,15
5434,10.9,0.1,1.70,7.6,0.0,14
5435,11.6,0.1,1.70,7.6,0.0,15
5436,12.2,0.1,1.71,7.6,0.0,13
5437,13.3,0.1,1.71,7.6,0.0,14
5438,14.1,0.1,1.73,7.6,0.0,13
5439,14.8,0.1,1.73,7.6,0.0,14
5440,15.9,0.1,1.71,7.6,0.0,14
5441,17.0,0.1,1.71,7.6,0.0,14
5442,17.8,0.1,1.71,7.6,0.0,14
5443,18.2,0.1,1.72,7.6,0.0,15
5444,18.5,0.1,1.72,7.6,0.0,13
5445,18.9,0.1,1.73,7.6,0.0,14
5446,19.1,0.1,1.74,7.6,0.0,13
5447,19.5,0.1,1.73,7.6,0.0,15
5448,19.9,0.1,1.73,7.6,0.0,14
5449,20.1,0.1,1.72,7.6,0.0,14
5450,20.3,0.1,1.73,7.6,0.0,15
5451,20.5,0.1,1.72,7.6,0.0,14
5452,20.8,0.1,1.73,7.6,0.0,13
5453,20.7,0.1,1.73,7.6,0.0,14
5454,20.9,0.1,1.74,7.6,0.0,13
5455,21.0,0.1,1.75,7.6,0.0,14
5456,21.3,0.1,1.74,7.6,0.0,13
5457,21.6,0.1,1.76,7.6,0.0,13
5458,21.7,0.1,1.77,7.7,0.0,14
5459,21.9,0.1,1.76,7.6,0.0,13
5460,22.0,0.1,1.78,7.6,0.0,13
5461,22.2,0.1,1.79,7.6,0.0,14
5462,22.6,0.1,1.80,7.7,0.0,14
5463,22.7,0.1,1.78,7.6,0.0,13
5464,22.7,0.1,1.77,7.7,0.0,12
5465,23.0,0.1,1.78,7.6,0.0,13
5466,22.9,0.1,1.78,7.6,0.0,13
5467,23.1,0.1,1.78,7.6,0.0,13
5468,23.2,0.1,1.79,7.7,0.0,13
5469,23.1,0.1,1.81,7.6,0.0,13
5470,23.4,0.1,1.80,7.7,0.0,14
5471,23.2,0.1,1.81,7.7,0.0,12
5472,23.7,0.1,1.81,7.7,0.0,14
5473,23.6,0.1,1.81,7.7,0.0,14
5474,23.7,0.1,1.83,7.7,0.0,13
5475,23.5,0.1,1.82,7.7,0.0,13
5476,24.0,0.1,1.82,7.7,0.0,14
5477,24.2,0.1,1.81,7.7,0.0,13
5478,24.0,0.1,1.79,7.8,0.0,14
5479,24.2,0.1,1.80,7.8,0.0,14
5480,24.0,0.1,1.79,7.7,0.0,14
5481,23.9,0.1,1.78,7.7,0.0,14
5482,23.8,0.1,1.78,7.8,0.0,13
5483,23.5,0.1,1.77,7.8,0.0,13
5484,24.3,0.1,1.78,7.7,0.0,14
5485,23.6,0.1,1.75,7.7,0.0,13
5486,22.1,0.1,1.76,7.7,0.0,13
5487,20.5,0.1,1.77,7.7,0.0,13
5488,19.4,0.1,1.78,7.7,0.0,13
5489,18.4,0.1,1.77,7.7,0.0,13
5490,17.8,0.1,1.74,7.7,0.0,13
5491,17.4,0.1,1.75,7.7,0.0,14
5492,17.1,0.1,1.74,7.7,0.0,13
5493,16.7,0.1,1.75,7.7,0.0,12
5494,16.5,0.1,1.74,7.7,0.0,14
5495,16.2,0.1,1.74,7.7,0.0,13
5496,16.0,0.1,1.75,7.7,0.0,13
5497,15.8,0.1,1.74,7.7,0.0,13
5498,15.5,0.1,1.73,7.7,0.0,14
5499,15.1,0.1,1.73,7.7,0.0,14
5500,14.8,0.1,1.75,7.7,0.0,13
5501,14.4,0.1,1.76,7.7,0.0,13
5502,14.1,0.1,1.78,7.7,0.0,13
5503,13.8,0.1,1.77,7.7,0.0,13
5504,13.5,0.1,1.78,7.7,0.0,13
5505,13.2,0.1,1.78,7.7,0.0,13
5506,13.1,0.1,1.77,7.7,0.0,12
5507,13.1,0.1,1.77,7.6,0.0,14
5508,13.1,0.1,1.77,7.7,0.0,13
5509,13.0,0.1,1.78,7.6,0.0,14
5510,12.7,0.1,1.77,7.6,0.0,13
5511,12.5,0.1,1.77,7.6,0.0,13
5512,12.5,0.1,1.77,7.6,0.0,14
5513,12.4,0.1,1.77,7.6,0.0,12
5514,12.4,0.1,1.77,7.6,0.0,13
5515,12.5,0.1,1.77,7.6,0.0,12
5516,12.3,0.1,1.78,7.6,0.0,15
5517,12.1,0.1,1.80,7.6,0.0,11
5518,12.1,0.1,1.79,7.6,0.0,13
5519,11.9,0.1,1.80,7.6,0.0,12
5520,11.8,0.1,1.80,7.6,0.0,12
5521,11.6,0.1,1.79,7.6,0.0,12
5522,11.6,0.1,1.78,7.6,0.0,13
5523,11.6,0.1,1.77,7.6,0.0,12
5524,11.6,0.1,1.77,7.6,0.0,12
5525,11.7,0.1,1.77,7.6,0.0,12
5526,11.6,0.1,1.77,7.6,0.0,12
5527,11.4,0.1,1.76,7.6,0.0,11
5528,11.4,0.1,1.76,7.6,0.0,11
5529,11.8,0.1,1.75,7.6,0.0,12
5530,12.2,0.1,1.75,7.6,0.0,12
5531,12.6,0.1,1.75,7.6,0.0,12
5532,13.0,0.1,1.76,7.6,0.0,11
5533,14.0,0.1,1.81,7.6,0.0,13
5534,14.9,0.1,1.79,7.6,0.0,13
5535,15.9,0.1,1.77,7.6,0.0,13
5536,17.3,0.1,1.78,7.6,0.0,13
5537,18.0,0.1,1.75,7.6,0.0,40
5538,19.4,0.1,1.74,7.6,0.0,14
5539,20.0,0.1,1.75,7.6,0.0,13
5540,20.5,0.1,1.73,7.6,0.0,13
5541,21.2,0.1,1.73,7.6,0.0,13
5542,21.6,0.1,1.75,7.6,0.0,13
5543,21.8,0.1,1.76,7.6,0.0,13
5544,22.3,0.1,1.75,7.6,0.0,13
5545,22.6,0.1,1.76,7.6,0.0,12
5546,23.1,0.1,1.74,7.6,0.0,13
5547,23.3,0.1,1.75,7.6,0.0,13
5548,23.8,0.1,1.76,7.6,0.0,15
5549,23.8,0.1,1.77,7.6,0.0,13
5550,24.4,0.1,1.78,7.6,0.0,13
5551,24.6,0.1,1.81,7.6,0.0,14
5552,25.2,0.1,1.80,7.7,0.0,14
5553,25.2,0.1,1.78,7.6,0.0,13
5554,25.5,0.1,1.75,7.6,0.0,14
5555,26.0,0.1,1.77,7.6,0.0,13
5556,25.6,0.1,1.80,7.7,0.0,14
5557,22.3,0.1,1.81,7.7,0.5,15
5558,20.7,0.1,1.79,7.7,0.0,14
5559,19.7,0.1,1.79,7.6,0.0,17
5560,19.0,0.1,1.79,7.6,0.0,15
5561,21.9,0.1,1.77,7.6,0.0,15
5562,24.1,0.1,1.78,7.6,0.0,15
5563,25.1,0.1,1.80,7.7,0.0,15
5564,25.7,0.1,1.83,7.7,0.0,14
5565,25.0,0.1,1.84,7.7,0.0,15
5566,24.2,0.1,1.83,7.7,0.0,14
5567,23.5,0.1,1.82,7.7,0.0,14
5568,23.3,0.1,1.81,7.7,0.0,13
5569,23.5,0.1,1.79,7.8,0.0,13
5570,24.9,0.1,1.80,7.7,0.0,13
5571,25.8,0.1,1.82,7.7,0.0,14
5572,26.5,0.1,1.82,7.7,0.0,13
5573,26.5,0.1,1.82,7.7,0.0,14
5574,25.9,0.1,1.81,7.7,0.0,12
5575,26.1,0.1,1.80,7.7,0.0,12
5576,25.8,0.1,1.79,7.7,0.0,13
5577,25.7,0.1,1.78,7.7,0.0,13
5578,25.2,0.1,1.80,7.7,0.0,14
5579,24.3,0.1,1.81,7.7,0.0,14
5580,23.5,0.1,1.81,7.6,0.0,16
5581,22.3,0.1,1.79,7.7,0.0,16
5582,21.1,0.1,1.80,7.7,0.0,15
5583,20.8,0.1,1.78,7.6,0.0,14
5584,20.6,0.1,1.78,7.7,0.0,14
5585,19.7,0.1,1.75,7.6,0.0,15
5586,18.8,0.1,1.76,7.7,0.0,17
5587,18.3,0.1,1.75,7.7,0.0,15
5588,18.0,0.1,1.74,7.7,0.0,15
5589,17.4,0.1,1.74,7.7,0.0,14
5590,17.0,0.1,1.77,7.6,0.0,14
5591,16.9,0.1,1.77,7.7,0.0,13
5592,16.6,0.1,1.79,7.7,0.0,13
5593,16.4,0.1,1.77,7.7,0.0,13
5594,16.2,0.1,1.75,7.7,0.0,13
5595,16.0,0.1,1.75,7.7,0.0,13
5596,15.8,0.1,1.78,7.7,0.0,13
5597,15.6,0.1,1.79,7.7,0.0,13
5598,15.5,0.1,1.81,7.7,0.0,14
5599,15.3,0.1,1.80,7.7,0.0,13
5600,15.2,0.1,1.77,7.6,0.0,13
5601,14.9,0.1,1.74,7.7,0.0,12
5602,14.6,0.1,1.73,7.6,0.0,13
5603,14.5,0.1,1.75,7.7,0.0,11
5604,14.1,0.1,1.78,7.7,0.0,13
5605,13.8,0.1,1.82,7.7,0.0,14
5606,13.9,0.1,1.85,7.7,0.0,15
5607,13.5,0.1,1.81,7.7,0.0,13
5608,13.5,0.1,1.76,7.7,0.0,14
5609,13.3,0.1,1.77,7.7,0.0,13
5610,13.3,0.1,1.75,7.7,0.0,14
5611,13.2,0.1,1.79,7.7,0.0,12
5612,13.0,0.1,1.85,7.7,0.0,12
5613,12.9,0.1,1.82,7.7,0.0,12
5614,13.0,0.1,1.81,7.7,0.0,12
5615,12.7,0.1,1.78,7.7,0.0,13
5616,12.5,0.1,1.75,7.6,0.0,13
5617,12.6,0.1,1.74,7.6,0.0,13
5618,12.4,0.1,1.76,7.6,0.0,12
5619,12.3,0.1,1.80,7.6,0.0,13
5620,12.3,0.1,1.82,7.6,0.0,13
5621,11.8,0.1,1.82,7.6,0.0,13
5622,11.7,0.1,1.81,7.6,0.0,12
5623,11.9,0.1,1.80,7.6,0.0,12
5624,12.2,0.1,1.75,7.6,0.0,12
5625,12.5,0.1,1.74,7.6,0.0,12
5626,13.2,0.1,1.75,7.6,0.0,13
5627,13.6,0.1,1.78,7.6,0.0,15
5628,14.4,0.1,1.80,7.6,0.0,14
5629,15.0,0.1,1.80,7.6,0.0,13
5630,15.7,0.1,1.77,7.6,0.0,13
5631,17.0,0.1,1.75,7.6,0.0,12
5632,18.5,0.1,1.74,7.6,0.0,13
5633,18.9,0.1,1.76,7.6,0.0,12
5634,19.5,0.1,1.78,7.6,0.0,12
5635,20.5,0.1,1.79,7.6,0.0,13
5636,21.6,0.1,1.79,7.6,0.0,13
5637,22.2,0.1,1.77,7.6,0.0,13
5638,22.3,0.1,1.75,7.6,0.0,13
5639,23.3,0.1,1.74,7.6,0.0,15
5640,23.4,0.1,1.73,7.6,0.0,13
5641,23.9,0.1,1.74,7.6,0.0,13
5642,24.2,0.1,1.77,7.6,0.0,14
5643,24.4,0.1,1.76,7.6,0.0,14
5644,24.6,0.1,1.77,7.6,0.0,14
5645,24.9,0.1,1.76,7.6,0.0,14
5646,25.5,0.1,1.73,7.7,0.0,14
5647,25.2,0.1,1.71,7.6,0.0,14
5648,25.2,0.1,1.71,7.6,0.0,15
5649,25.3,0.1,1.75,7.6,0.0,16
5650,25.6,0.1,1.79,7.7,0.0,13
5651,25.9,0.1,1.80,7.7,0.0,15
5652,26.1,0.1,1.80,7.6,0.0,15
5653,26.5,0.1,1.78,7.7,0.0,13
5654,26.6,0.1,1.78,7.6,0.0,15
5655,25.9,0.1,1.78,7.6,0.0,15
5656,26.0,0.1,1.80,7.6,0.0,15
5657,26.2,0.1,1.82,7.6,0.0,15
5658,25.9,0.1,1.84,7.7,0.0,14
5659,25.4,0.1,1.81,7.5,0.0,16
5660,25.8,0.1,1.80,7.5,0.0,16
5661,25.1,0.1,1.80,7.6,0.0,16
5662,23.9,0.1,1.80,7.6,0.0,15
5663,23.6,0.1,1.84,7.5,0.0,22
5664,22.9,0.1,1.83,7.5,0.0,19
5665,22.5,0.1,1.82,7.7,0.0,18
5666,22.4,0.1,1.81,7.6,0.0,15
5667,22.3,0.1,1.81,7.6,0.0,16
5668,22.6,0.1,1.80,7.7,0.0,14
5669,23.0,0.1,1.81,7.7,0.0,16
5670,23.7,0.1,1.80,7.8,0.0,14
5671,24.5,0.1,1.81,7.8,0.0,14
5672,25.3,0.1,1.81,7.7,0.0,14
5673,24.3,0.1,1.81,7.8,0.0,14
5674,22.7,0.1,1.79,7.7,0.0,13
5675,21.8,0.1,1.80,7.7,0.0,12
5676,21.3,0.1,1.79,7.7,0.0,13
5677,21.1,0.1,1.80,7.8,0.0,13
5678,20.9,0.1,1.79,7.7,0.0,13
5679,20.5,0.1,1.79,7.7,0.0,11
5680,20.1,0.1,1.78,7.7,0.0,21
5681,19.7,0.1,1.77,7.7,0.0,13
5682,19.1,0.1,1.76,7.6,0.0,14
5683,18.7,0.1,1.76,7.7,0.0,14
5684,18.2,0.1,1.75,7.7,0.0,14
5685,17.9,0.1,1.76,7.7,0.0,13
5686,17.7,0.1,1.75,7.7,0.0,13
5687,17.1,0.1,1.77,7.6,0.0,14
5688,16.9,0.1,1.77,7.7,0.0,14
5689,16.8,0.1,1.77,7.7,0.0,14
5690,16.4,0.1,1.80,7.7,0.0,14
5691,16.1,0.1,1.80,7.7,0.0,13
5692,15.9,0.1,1.81,7.6,0.0,14
5693,15.7,0.1,1.79,7.7,0.0,17
5694,15.4,0.1,1.76,7.7,0.0,14
5695,15.4,0.1,1.77,7.7,0.0,13
5696,15.2,0.1,1.77,7.7,0.0,15
5697,15.3,0.1,1.77,7.7,0.0,13
5698,15.1,0.1,1.78,7.7,0.0,13
5699,15.2,0.1,1.77,7.7,0.0,13
5700,15.1,0.1,1.79,7.7,0.0,12
5701,14.7,0.1,1.78,7.7,0.0,13
5702,14.7,0.1,1.80,7.7,0.0,13
5703,14.4,0.1,1.81,7.7,0.0,13
5704,14.3,0.1,1.81,7.6,0.0,14
5705,13.9,0.1,1.80,7.6,0.0,13
5706,13.9,0.1,1.80,7.6,0.0,13
5707,13.8,0.1,1.77,7.6,0.0,13
5708,13.8,0.1,1.76,7.6,0.0,13
5709,13.5,0.1,1.77,7.6,0.0,13
5710,13.3,0.1,1.78,7.6,0.0,13
5711,13.4,0.1,1.80,7.6,0.0,13
5712,13.4,0.1,1.79,7.6,0.0,14
5713,13.2,0.1,1.78,7.6,0.0,14
5714,13.2,0.1,1.79,7.6,0.0,15
5715,13.1,0.1,1.80,7.6,0.0,14
5716,12.9,0.1,1.81,7.6,0.0,13
5717,12.9,0.1,1.84,7.6,0.0,13
5718,12.9,0.1,1.85,7.6,0.0,13
5719,13.1,0.1,1.83,7.6,0.0,13
5720,13.2,0.1,1.79,7.6,0.0,14
5721,13.5,0.1,1.76,7.6,0.0,13
5722,14.1,0.1,1.75,7.6,0.0,13
5723,15.0,0.1,1.77,7.6,0.0,14
5724,15.8,0.1,1.80,7.6,0.0,13
5725,16.7,0.1,1.81,7.6,0.0,13
5726,17.8,0.1,1.81,7.6,0.0,14
5727,18.5,0.1,1.79,7.6,0.0,13
5728,19.2,0.1,1.75,7.5,0.0,15
5729,20.0,0.1,1.75,7.5,0.0,15
5730,20.8,0.1,1.75,7.5,0.0,15
5731,21.5,0.1,1.78,7.5,0.0,14
5732,22.4,0.1,1.79,7.5,0.0,15
5733,23.5,0.1,1.80,7.5,0.0,15
5734,23.6,0.1,1.78,7.5,0.0,15
5735,24.7,0.1,1.73,7.5,0.0,17
5736,25.5,0.1,1.72,7.5,0.0,17
5737,25.0,0.1,1.73,7.5,0.0,15
5738,25.2,0.1,1.74,7.6,0.0,14
5739,25.6,0.1,1.76,7.5,0.0,17
5740,26.0,0.1,1.77,7.6,0.0,16
5741,25.6,0.1,1.76,7.6,0.0,15
5742,26.1,0.1,1.73,7.5,0.0,14
5743,25.9,0.1,1.72,7.5,0.0,17
5744,26.2,0.1,1.73,7.5,0.0,17
5745,26.3,0.1,1.77,7.5,0.0,15
5746,26.7,0.1,1.80,7.6,0.0,15
5747,27.0,0.1,1.81,7.6,0.0,15
5748,27.0,0.1,1.80,7.5,0.0,16
5749,27.0,0.1,1.77,7.4,0.0,16
5750,27.3,0.1,1.77,7.5,0.0,17
5751,27.3,0.1,1.76,7.5,0.0,17
5752,27.5,0.1,1.79,7.5,0.0,17
5753,27.5,0.1,1.82,7.5,0.0,16
5754,27.7,0.1,1.84,7.6,0.0,15
5755,28.0,0.1,1.82,7.5,0.0,17
5756,27.9,0.1,1.81,7.5,0.0,16
5757,28.3,0.1,1.78,7.5,0.0,17
5758,28.4,0.1,1.79,7.5,0.0,16
5759,28.6,0.1,1.82,7.7,0.0,14
5760,28.3,0.1,1.85,7.7,0.0,15
5761,28.7,0.1,1.84,7.6,0.0,15
5762,28.9,0.1,1.81,7.8,0.0,14
5763,28.5,0.1,1.80,7.6,0.0,16
5764,28.5,0.1,1.76,7.6,0.0,15
5765,28.7,0.1,1.77,7.8,0.0,14
5766,28.9,0.1,1.82,7.7,0.0,15
5767,28.8,0.1,1.83,7.7,0.0,14
5768,28.8,0.1,1.82,7.7,0.0,13
5769,28.1,0.1,1.79,7.7,0.0,14
5770,27.8,0.1,1.76,7.6,0.0,13
5771,27.8,0.1,1.75,7.6,0.0,13
5772,27.2,0.1,1.76,7.6,0.0,14
5773,25.4,0.1,1.77,7.6,0.0,18
5774,23.3,0.1,1.79,7.6,0.0,14
5775,22.1,0.1,1.79,7.6,0.0,16
5776,21.2,0.1,1.78,7.6,0.0,15
5777,20.6,0.1,1.79,7.6,0.0,15
5778,19.9,0.1,1.76,7.6,0.0,14
5779,19.6,0.1,1.79,7.6,0.0,14
5780,19.2,0.1,1.80,7.5,0.0,14
5781,19.0,0.1,1.79,7.6,0.0,15
5782,18.7,0.1,1.80,7.5,0.0,16
5783,18.4,0.1,1.77,7.6,0.0,14
5784,18.1,0.1,1.75,7.6,0.0,15
5785,17.8,0.1,1.76,7.6,0.0,14
5786,17.5,0.1,1.75,7.6,0.0,15
5787,17.5,0.1,1.78,7.6,0.0,14
5788,17.6,0.1,1.82,7.6,0.0,15
5789,17.3,0.1,1.77,7.6,0.0,15
5790,17.3,0.1,1.75,7.6,0.0,15
5791,17.0,0.1,1.76,7.6,0.0,14
5792,16.7,0.1,1.74,7.6,0.0,14
5793,16.8,0.1,1.78,7.6,0.0,14
5794,16.8,0.1,1.77,7.6,0.0,14
5795,16.7,0.1,1.77,7.6,0.0,13
5796,16.4,0.1,1.76,7.6,0.0,14
5797,16.2,0.1,1.73,7.6,0.0,13
5798,16.2,0.1,1.72,7.6,0.0,15
5799,16.2,0.1,1.75,7.6,0.0,13
5800,16.1,0.1,1.75,7.6,0.0,14
5801,16.1,0.1,1.77,7.6,0.0,13
5802,16.0,0.1,1.77,7.6,0.0,14
5803,15.9,0.1,1.75,7.6,0.0,14
5804,15.8,0.1,1.76,7.5,0.0,13
5805,15.8,0.1,1.75,7.5,0.0,15
5806,15.8,0.1,1.77,7.6,0.0,14
5807,15.6,0.1,1.81,7.5,0.0,19
5808,15.5,0.1,1.81,7.5,0.0,14
5809,15.4,0.1,1.78,7.5,0.0,13
5810,15.2,0.1,1.77,7.5,0.0,13
5811,15.2,0.1,1.75,7.5,0.0,15
5812,15.3,0.1,1.75,7.5,0.0,13
5813,15.2,0.1,1.77,7.5,0.0,15
5814,15.3,0.1,1.79,7.5,0.0,14
5815,15.8,0.1,1.80,7.5,0.0,14
5816,16.3,0.1,1.80,7.5,0.0,15
5817,16.8,0.1,1.78,7.5,0.0,13
5818,17.5,0.1,1.77,7.5,0.0,17
5819,18.1,0.1,1.78,7.5,0.0,16
5820,18.9,0.1,1.78,7.5,0.0,15
5821,19.9,0.1,1.78,7.5,0.0,15
5822,20.7,0.1,1.79,7.5,0.0,15
5823,21.3,0.1,1.76,7.4,0.0,16
5824,22.0,0.1,1.74,7.4,0.0,15
5825,22.7,0.1,1.71,7.4,0.0,17
5826,23.3,0.1,1.71,7.5,0.0,16
5827,23.7,0.1,1.73,7.5,0.0,15
5828,24.2,0.1,1.73,7.4,0.0,17
5829,24.7,0.1,1.73,7.4,0.0,16
5830,25.4,0.1,1.72,7.5,0.0,16
5831,25.8,0.1,1.71,7.4,0.0,18
5832,26.2,0.1,1.71,7.4,0.0,17
5833,26.7,0.1,1.71,7.4,0.0,17
5834,26.8,0.1,1.72,7.4,0.0,18
5835,27.0,0.1,1.74,7.5,0.0,16
5836,27.3,0.1,1.74,7.5,0.0,16
5837,27.4,0.1,1.70,7.5,0.0,16
5838,27.4,0.1,1.70,7.6,0.0,15
5839,27.3,0.1,1.68,7.5,0.0,17
5840,27.3,0.1,1.69,7.5,0.0,16
5841,27.9,0.1,1.72,7.5,0.0,17
5842,27.8,0.1,1.72,7.5,0.0,39
5843,27.9,0.1,1.74,7.5,0.0,16
5844,28.0,0.1,1.78,7.5,0.0,16
5845,28.3,0.1,1.75,7.5,0.0,14
5846,28.4,0.1,1.74,7.5,0.0,17
5847,28.6,0.1,1.76,7.5,0.0,18
5848,28.4,0.1,1.76,7.5,0.0,17
5849,28.7,0.1,1.78,7.6,0.0,16
5850,28.9,0.1,1.78,7.5,0.0,18
5851,29.0,0.1,1.77,7.5,0.0,15
5852,29.1,0.1,1.77,7.5,0.0,17
5853,29.0,0.1,1.75,7.4,0.0,17
5854,29.2,0.1,1.76,7.4,0.0,17
5855,29.2,0.1,1.77,7.5,0.0,17
5856,29.1,0.1,1.76,7.4,0.0,19
5857,29.2,0.1,1.77,7.4,0.0,16
5858,29.2,0.1,1.76,7.4,0.0,18
